,0
153,-7.170135836226823
154,-5.142139161806055
155,-6.5108112876286794
156,-3.351394340759976
157,-13.416457141884157
158,-12.315229314455259
159,-2.102632576433445
160,-13.175853182403776
161,2.1230603695158696
162,-2.80235823087399
163,-4.378588930781564
164,-14.522259803024868
165,-15.30583952514968
166,-8.843747102300245
167,-2.805504349509395
168,-4.457754619637895
169,-2.451380481528338
170,-8.120216091697381
171,-2.9071323067235366
172,-7.869080088292429
173,-5.573995668375166
174,-4.891637057610474
175,-6.571086234107392
176,-2.791225951993408
177,-6.249161375563212
178,-8.544578560650136
179,-6.6247541023039975
180,-1.4952754951221685
181,-6.496880013082054
182,-50.989393775203155
183,-43.61177049730142
184,-3.9500349663418093
185,-11.083103705670975
186,-4.129496280408306
187,-11.81041444418743
188,0.012251365485044241
189,0.5495284095539623
190,-7.329216941852844
191,-7.9972671443822865
192,-9.6213454341213
193,-0.16006695182250308
194,-8.001733891533533
195,-11.3967810141118
196,-9.662007293488386
197,-3.2818140233935957
198,-9.691711060893097
199,2.6636168027280283
200,-1.4144408669673068
201,-6.570520369445358
202,-9.122695797331689
203,-4.669099925378618
204,-8.292897550167114
205,-11.960458572962505
206,-7.2942641597190425
207,-2.9920849004402292
208,-9.713576142459512
209,-3.7607688749819213
210,-9.338348736415057
211,-7.018648967539327
212,-7.574083591443417
213,-5.183515647160435
214,-5.059792984682084
215,-2.5136318175305306
216,-7.925966604071147
217,-7.184451612146887
218,-8.635623369438369
219,-5.5493944363967245
220,-10.4092794231384
221,-8.59661628744048
222,-8.87317955991659
223,-7.847476633073522
224,-10.32593360072922
225,-1.0123755911991674
226,-4.040282056771041
227,-3.7683488490724253
228,-2.0218419712582794
229,-16.17655704441976
230,-19.923003095392694
231,-13.728537041492563
232,-9.530707645146935
233,-6.401123226980183
234,-6.430904184810402
235,-6.541010862956496
236,-3.9208082432398346
237,0.6132769949096614
238,-1.2253253138891784
239,-12.23885117745455
240,-23.81059808535206
241,-11.05195086581311
242,-8.62321057789228
243,-5.014710165738797
244,-5.564260874139295
245,-4.250475799697534
246,-5.5550755970359615
247,-5.998049102418601
248,-6.813931070130973
249,-5.973396492950153
250,-6.081093712818871
251,-8.048404535463003
252,-9.871658779371495
253,-5.08415530533275
254,-6.667928376525093
255,-8.271737066879517
256,-0.19313860454684795
257,0.3294167139718339
258,-6.224445634642121
259,-10.435682814556534
260,-8.283577990563153
261,-6.608932859830009
262,-12.995107108698392
263,-9.343499062997138
264,-3.868391191747856
265,-8.447364449041245
266,-5.8576335407114
267,-7.440950801977885
268,-6.137580342607838
269,-0.4093556952273515
270,-5.512332126269718
271,-2.4636060670149336
272,-5.66903597868324
273,-5.511316298234227
274,-0.3051743401649183
275,-0.6382016723392012
276,-1.6175166750472272
277,-7.002854101759068
278,-5.998049102418601
279,-3.879484285787595
280,-11.667784410105988
281,-5.855060967246765
282,-6.795836696439063
283,-5.665158314459486
284,-4.858992321414244
285,-3.4623302093000325
286,-4.9324464807184025
287,-0.15070604135618637
288,-2.565723377852124
289,-2.8854024648451064
290,-3.354499679390325
291,-0.1425773715597367
292,-2.492716949794378
293,-3.492881284556205
294,-5.448662231312321
295,-4.697465386882383
296,-4.78944831574138
297,-0.81091895119338
298,-0.640826271330401
299,-2.8290939542730333
300,-2.2507020270674234
301,-5.227347520135938
302,-5.090512439635643
303,-5.516409555469216
304,-5.699658503453214
305,-5.571060681129587
306,-6.723111963437257
307,-6.452045837902444
308,-7.344482761053818
309,2.0754901298495336
310,1.0533865352770255
311,-0.08277143072252224
312,-0.44665610831635105
313,-0.022789170699857975
314,-3.9608197549934454
315,-6.428540210327323
316,-7.008543659210084
317,-5.261325008039393
318,-7.59308938863779
319,-6.871933783609062
320,-6.131462259857299
321,-11.148823600695652
322,-16.07642326362801
323,-12.240099253143924
324,-13.223029659984482
325,-11.370739155185236
326,-3.7672454168200677
327,-8.460122145902533
328,-2.53652964125444
329,-7.25238621187679
330,-3.569534496813999
331,-11.538064835492088
332,-6.37832722008126
333,-10.503590631803975
334,-5.863233178033522
335,-3.2898983404592963
336,-8.518969446683775
337,-9.942806526542443
338,-8.518969446683775
339,-6.048393636029229
340,-6.011055175489697
341,-3.8802074824924953
342,-3.6357229236634145
343,-1.284445572152195
344,-5.635944310079944
345,-4.966092283510838
346,-10.16032237710805
347,-15.895730686074263
348,-7.341009966987897
349,-11.075719312612902
350,-13.985522833633215
351,-9.639716080553661
352,-13.15801571504717
353,-1.6964610300607066
354,-12.378112251326751
355,-11.654577325213236
356,-9.084905189020192
357,-8.412924117266037
358,-9.25459832592802
359,-8.412924117266037
360,-9.890902867636548
361,-10.31037398798459
362,-11.023342169190757
363,-11.654577325213236
364,-7.448647107436308
365,-10.776962671722634
366,-9.566991347551856
367,-9.084905189020192
368,-9.385194596912106
369,-6.124224131612387
370,-14.130972299636827
371,-16.95255748205048
372,-11.60833854201632
373,-8.096271121264147
374,-13.06713054001723
375,-10.061809289613452
376,-8.734553901332212
377,-10.03041225560998
378,-7.261258019552791
379,-13.353258839884596
380,-10.54884287153399
381,-5.841635292875228
382,-6.121118369031039
383,-2.796002874190881
384,-12.102194316765935
385,-12.359677863507855
386,-11.075719312612902
387,-5.977905257816817
388,-3.1391463195696505
389,-4.305529000762299
390,-4.68718257602099
391,-4.597935042144996
392,-3.301557553535206
393,-5.310935854127704
394,-1.807532539493655
395,-1.6504996221973545
396,-1.8671693156306755
397,-5.4219589845907326
398,-4.621092539688656
399,-5.07759678438855
400,-4.545789516164208
401,-2.2506201648639648
402,-2.3118503241947073
403,-4.2258384957917405
404,-4.930793120623786
405,-3.98336335991405
406,-6.828925242669188
407,-7.193889933982497
408,-4.621092539688656
409,-3.4096874043568115
410,-7.202250199601865
411,-5.516610077653972
412,-5.563219577078138
413,-4.417085698012635
414,-12.240917380172682
415,-1.9986277628426339
416,-4.58275514547677
417,-4.531713392947253
418,-5.077361154296861
419,-6.3106809880715975
420,-4.902000397781173
421,-2.0027951242010804
422,-2.945656021265314
423,-1.6720123080782296
424,-1.284445572152195
425,-2.165230755382431
426,-7.576943082463621
427,-18.941719284718346
428,-7.4586019576323315
429,-8.257337781756735
430,-8.933571096298332
431,-8.65038808721251
432,-8.100337415983226
433,-9.155341415595577
434,-5.103527347316854
435,-8.89530646065734
436,-8.765977686474224
437,-10.755913374277963
438,-7.16329285646861
439,-11.354059015436222
440,-10.43243577832382
441,-11.128026269864117
442,-6.4822184604828585
443,-5.77625854175247
444,-9.590920025734565
445,-10.518757393389558
446,-5.8423485780848035
447,-10.457332607740723
448,-5.4203236050128805
449,-5.527726539433526
450,-7.466575908639295
451,-10.755913374277963
452,-5.343168153473444
453,-6.932272406114828
454,-16.11435287063865
455,-7.792130544861511
456,-5.314347339444779
457,-4.832997782986474
458,-6.438759398268217
459,-2.5344224822197208
460,-4.174626917846581
461,-6.147344023430372
462,-6.03551499756788
463,-6.579979124663593
464,-5.840024965328338
465,-7.969777610778397
466,-6.061847012272223
467,-6.743407214589
468,-4.290751115162535
469,-5.607585230652016
470,-5.020220465186404
471,-0.7091300776876274
472,-6.140929501676466
473,-10.407872904334214
474,0.1003335507286035
475,-6.6595612610404
476,-8.365624437037312
477,-5.6923319293987
478,-2.9975327995687504
479,-7.14466138939825
480,-8.368258346569743
481,-7.605493841056191
482,-1.2680969560023887
483,-8.52587341717722
484,-4.795763002889435
485,-11.339672181784232
486,-5.219104405177921
487,-11.235286876352568
488,-5.268477665222724
489,-11.45364633310385
490,-11.13569955868494
491,-7.081653382616269
492,-6.507115289899765
493,-4.795763002889435
494,-4.831164639102317
495,-5.668070772166456
496,-11.74500401428942
497,-14.257258953804037
498,-5.871205886918892
499,-6.332837483981418
500,-5.482489609726274
501,-14.073662685649486
502,-4.2969389434458005
503,-6.69597153014199
504,-6.0942965305012535
505,-11.074989576159846
506,-16.61577501966956
507,-6.893594708450106
508,-2.85278086153666
509,-8.37063063498214
510,-10.661572252316995
511,-11.146499477552183
512,-11.143624947653121
513,-2.072054526585397
514,-4.67874133557389
515,-10.804110272032114
516,-1.7547400861060858
517,-6.8770585367112265
518,-5.77625854175247
519,-8.100337415983226
520,-5.77625854175247
521,-4.963469838935613
522,-7.208190340675648
523,-10.755913374277963
524,-6.356924448644457
525,-5.675285446910408
526,-3.2593427142020825
527,-11.248294719760157
528,-0.05995420369096993
529,-0.07313637408040119
530,-5.219104405177921
531,-9.492160043209992
532,-10.17859295806586
533,-1.3071583949624532
534,-17.39853663172924
535,-11.968988122718708
536,-10.70372404809701
537,-9.38165341728611
538,-5.720823192873836
539,-9.468907604154799
540,-6.890503206217394
541,-5.103527347316854
542,-12.050913590307927
543,-10.17716346229627
544,-8.518969446683775
545,-13.390542716209541
546,-14.36249609555368
547,-13.627117679514438
548,-14.212878851406757
549,-6.120891578782279
550,-9.942806526542443
551,-6.545793961164908
552,-5.751987535120454
553,-7.664190956586467
554,-7.635800487634996
555,-12.26495924307695
556,-3.571059636410045
557,-7.125527506891482
558,-8.975438826389627
559,-8.980734302812511
560,-7.205211729436831
561,-7.613548341740849
562,-13.84522293663928
563,-7.063662909878758
564,-9.186556741748863
565,-8.518969446683775
566,-3.1370647569775114
567,-3.571296608273553
568,-3.3153491076658406
569,-4.049457957720286
570,-10.329742273330451
571,-7.576950526288165
572,-7.396910109805608
573,-6.965475999504596
574,-6.480936810184291
575,-5.56338742056861
576,-5.351740234962503
577,-5.247483769119968
578,-7.23952751558519
579,-5.282119484760944
580,-3.742679432335607
581,-4.852761079944384
582,-4.764807998647373
583,-3.298146524293696
584,-5.476364515248741
585,-5.418951384912659
586,-6.298261213786922
587,-9.104563358837709
588,-9.294693252678671
589,-4.582424122707379
590,-8.628584105400936
591,-7.641283960869883
592,-7.943114403005262
593,-8.07966457470176
594,-7.942420566302653
595,-10.593749224180232
596,-9.800958230899756
597,-6.158209076460851
598,-5.090752114363154
599,-6.592258806692167
600,-3.5792838186282117
601,-5.508085888868193
602,-6.4442344572635895
603,-2.752590019941761
604,-2.6704757389420943
605,-3.7657830863471253
606,-3.247189529200294
607,-2.956420149139882
608,-2.855022250843467
609,-1.5127359166604766
610,-2.84092874364074
611,-2.9069562125806643
612,-2.443421480460724
613,-2.2640992371542703
614,-3.123637311919875
615,-2.7001306202043085
616,-3.020937611727312
617,-3.606914703854957
618,-3.139034561039984
619,-3.570848396048004
620,-3.1343559868452635
621,-3.0631684924492992
622,-3.5905737131887463
623,-3.0147137838045186
624,-2.5919455772860163
625,-2.9830815544483267
626,-1.5252354808173996
627,-2.525542579519631
628,-3.2000572791533073
629,-2.300003972651833
630,-1.246348999244184
631,-0.7757981052278016
632,-1.272225201621449
633,-1.9086139999574763
634,-1.6897514070265203
635,-1.7628980271965533
636,-0.974028454516985
637,-3.362745850696808
638,-2.0652419362325993
639,-2.6471490436868876
640,-0.7544746749951536
641,-2.3503519016367314
642,-3.418994728166502
643,-3.701096205465769
644,-3.0711775741237712
645,-3.586691439201454
646,-0.49410178123978343
647,0.22146740134225817
648,-1.283582332820607
649,-2.9045068179814937
650,-1.7068089317426578
651,0.848574098008
652,0.5884353695716285
653,0.26804600883524765
654,-0.80170778622952
655,-0.8225923861782388
656,-0.27662250673906164
657,1.9727650117046172
658,2.3358296848098594
659,-5.791909325485298
660,-4.224391463693229
661,-2.8084025491734077
662,-1.704602321980759
663,-1.8754245100328073
664,-2.711201020677595
665,-0.7724164637861791
666,-1.824610516458028
667,-2.2849468134876574
668,-1.9177277061492808
669,-1.4277522372204656
670,-1.456529297421373
671,-1.355909272191907
672,-0.9281522687079086
673,-2.744219323691567
674,-0.07931506188824511
675,0.4273067303832989
676,-1.322387679026836
677,-2.6443536996672323
678,-3.5067362098040564
679,-2.5872203053739273
680,-2.577500231487603
681,-2.278245230730157
682,-2.9200455043143743
683,-5.587324163301848
684,-3.6961789824099753
685,-1.666307520181678
686,-4.582197984794791
687,-6.120891578782279
688,-8.518969446683775
689,-8.38676349561447
690,-5.480201480130025
691,-6.880627935753667
692,-4.170599454433065
693,-2.449099900195961
694,-4.83001060177819
695,-10.583094400346589
696,-10.682348508427426
697,-10.457320892962814
698,-10.565534516954113
699,-14.115908725818135
700,-14.312702436719867
701,-11.518366306088085
702,-12.122719637222577
703,-13.80379609569587
704,-9.84909014465662
705,-5.606280197800168
706,-7.954729613951591
707,-23.525704292861462
708,-8.382467406125134
709,-23.684428161875985
710,-11.272093318551285
711,-5.458929807030594
712,-5.996592711670729
713,-8.980816703527829
714,-5.460091809739251
715,-10.002069671152809
