,0,1
0,-4.001103604394286,23.821227383083162
1,-8.980474378173973,28.78602475911928
2,-0.4471297496285308,25.28781114406414
3,-8.996795751420148,22.071447156459143
4,-7.175275478311235,26.83393679855346
5,1.5236683769107207,28.55278161593114
6,-6.498278852280695,24.120328537253876
7,-1.0904058827517524,24.242105453797013
8,-4.1350006284994665,17.92558271269987
9,-13.806623358919733,23.20377297114566
10,-2.408931389650961,22.638708849341146
11,-3.5200679415771745,18.47909967606079
12,-0.8214175173067643,24.527064542102806
13,-10.501773579005217,18.675723402568583
14,-2.6872535862580986,24.5887932823076
15,0.6982807681886126,28.275037530294448
16,0.1754890301270433,28.458908606870246
17,4.047746145619008,23.271468983912595
18,2.3197511751207838,28.39535894023283
19,-5.816506919300154,23.882359967294203
20,-6.900300074806051,22.10065625111116
21,-14.063983456052744,20.14471376353687
22,-1.9833756724325542,23.333469690833212
23,-3.4246401402655016,29.05364840252598
24,1.3693558321293002,25.327470498122654
25,1.9460069790383518,25.53406906619996
26,3.5769613476884485,22.94445027941983
27,-0.1473239851913839,26.5183577586913
28,-10.404651388841298,24.607742436110204
29,-8.659406777614716,23.72329813427119
30,-17.077093964325464,3.937521067850221
31,-13.770178272334622,4.404295596681706
32,-11.057103916685316,15.75368975000199
33,0.7132630568262823,20.353638358808496
34,-9.557938391900066,4.723698715476447
35,-4.637259127513037,14.927043880371247
36,-5.343274452440339,14.873958966761638
37,-6.500965898225197,15.251922023403562
38,-3.767057537724364,19.018222516497126
39,-2.788552249010044,19.538177046693516
40,0.4118542475711142,18.83305549982258
41,-1.6346605066966697,25.18391587097703
42,-5.61382626761338,23.627754788291448
43,-3.943076928328884,22.731507285620612
44,-3.993092223224281,15.518783046932267
45,0.32064057904641763,25.930949716375125
46,-4.760234029548849,15.868737012188259
47,-4.7339515030111645,16.312095608684878
48,-8.103426099540348,16.054518521316393
49,0.7132158225710609,23.395960290723046
50,-8.486889093322896,17.823126352504033
51,-8.675958453803904,16.624960821982008
52,-0.36786446975647025,21.599005783882422
53,1.0545677966351519,31.366896239939045
54,1.765504400939824,29.410860234787858
55,-2.8632076642206816,26.57979837171583
56,1.6135914638876252,26.290463583683106
57,1.6999246691042464,20.495873558653376
58,-0.788581009054965,13.51380990678874
59,-6.118834148270094,4.520182895081288
60,-7.103012109924849,16.213824761630953
61,-7.260768099839659,18.912432650993733
62,-2.371978541876609,18.554771298973478
63,-12.411752912721369,1.56334930039581
64,-15.420525114085429,9.541687396590078
65,-4.552595736009341,9.782263251906356
66,-4.895887601936102,12.612798383648364
67,1.2904434322259364,13.35553981952695
68,-8.830979810772039,10.273834015799995
69,-3.527186436601833,15.910141149863597
70,-5.215260691264867,23.43795960732909
71,-4.9093397700581525,5.134401806314843
72,-7.264970491092061,20.075390698439115
73,-9.980780278452098,19.24851312734406
74,-5.34913237817052,17.585457316850714
75,-9.938048087232255,10.677941821406648
76,-2.4822948563790304,18.975457896653474
77,-8.282309245402569,7.741108867482451
78,-2.420902692395555,9.769209292639387
79,-7.372133834355324,18.33476982582695
80,-1.1767975055137874,14.235692590551935
81,-1.8517774563642666,7.247206596451724
82,-9.829227077727612,6.541357558643673
83,-15.656919874643853,15.170874136898915
84,-4.991080800673713,14.780383349318008
85,-4.7244923068127145,11.58978212034235
86,-8.365520985856612,12.932031361278371
87,-7.529900712340365,14.826273569207348
88,-4.515458873738118,3.9047495183101177
89,-6.912265314342361,17.78413219374197
90,-4.189814266649531,17.795654624358583
91,-2.487847873102105,18.503308583611368
92,-4.339578586924015,16.641476655993703
93,-6.266881553622982,10.618656811524255
94,-6.032864102262526,15.955993422604138
95,-5.2379438177335755,18.764621698386676
96,-2.2281476979543164,16.537327819412184
97,-5.26783015850309,10.282701894921926
98,-4.301111126792782,17.590137686291047
99,-7.350089913992047,14.25308666781063
100,-10.979767945623777,11.87780848795073
101,-4.646486950900068,5.961031816953513
102,-1.4094652590559842,1.6680648732578425
103,-17.173781880966523,7.245239979429019
104,3.5166960206406768,25.673236490054606
105,-2.2572563599005204,5.377005791523043
106,-9.35181065725871,15.175236399729574
107,-11.163674412191376,13.71648795450822
108,-14.761787493340176,2.1656294918267047
109,-8.939743859137268,7.279788596669596
110,-13.585088177491338,8.416821822617583
111,-9.33884033889518,10.198442731331241
112,-10.054535921859916,17.10777234726139
113,-5.596471786324652,20.435653711854165
114,-9.061103399533883,18.67826685659889
115,-4.937416981194493,12.618460208052127
116,8.608101119367,24.52394372568075
117,0.7322439043637511,11.37350288065973
118,3.9325984517887633,19.19561376621037
119,-3.9910866634873683,6.483137949108608
120,-3.981597652427344,16.759291959240397
121,-5.666538355518188,7.151145789851681
122,4.432423343567235,18.134025427435844
123,-1.0197240481002474,18.666350004727875
124,-15.795086814274908,12.94026179113455
125,-6.615008481400131,30.07966268478901
126,-2.8594688314612924,25.685351846057717
127,2.6812188850660177,26.401918966283016
