,0,1,2
0,-4.001103604394286,23.821227383083162,33.5995195676029
1,-8.980474378173973,28.78602475911928,40.78706418038571
2,-0.4471297496285308,25.28781114406414,28.222997501902405
3,-8.996795751420148,22.071447156459143,30.299933049222354
4,-7.175275478311235,26.83393679855346,31.03265103126526
5,1.5236683769107207,28.55278161593114,35.17002552264653
6,-6.498278852280695,24.120328537253876,32.58766922215214
7,-1.0904058827517524,24.242105453797013,45.27443657409511
8,-4.1350006284994665,17.92558271269987,35.58765301637143
9,-13.806623358919733,23.20377297114566,93.73504083540288
10,-2.408931389650961,22.638708849341146,39.89639762890903
11,-3.5200679415771745,18.47909967606079,36.53255078201272
12,-0.8214175173067643,24.527064542102806,40.53703107022208
13,-10.501773579005217,18.675723402568583,42.19051733499353
14,-2.6872535862580986,24.5887932823076,34.2581299890811
15,0.6982807681886126,28.275037530294448,35.60532628201706
16,0.1754890301270433,28.458908606870246,42.23960466014897
17,4.047746145619008,23.271468983912595,38.53963659344344
18,2.3197511751207838,28.39535894023283,35.9241066914815
19,-5.816506919300154,23.882359967294203,33.46445817256377
20,-6.900300074806051,22.10065625111116,35.067195356688465
21,-14.063983456052744,20.14471376353687,32.86401831305227
22,-1.9833756724325542,23.333469690833212,41.57512267594413
23,-3.4246401402655016,29.05364840252598,40.57404990832624
24,1.3693558321293002,25.327470498122654,35.04741689724967
25,1.9460069790383518,25.53406906619996,37.82755471870914
26,3.5769613476884485,22.94445027941983,40.99309744184101
27,-0.1473239851913839,26.5183577586913,34.73946532837299
28,-10.404651388841298,24.607742436110204,35.223159707418176
29,-8.659406777614716,23.72329813427119,39.76237840769032
30,-17.077093964325464,3.937521067850221,34.90014410051502
31,-13.770178272334622,4.404295596681706,29.983240112829105
32,-11.057103916685316,15.75368975000199,28.619666665013444
33,0.7132630568262823,20.353638358808496,38.608283767020794
34,-9.557938391900066,4.723698715476447,36.33273559843773
35,-4.637259127513037,14.927043880371247,32.013231602672064
36,-5.343274452440339,14.873958966761638,31.827746955962102
37,-6.500965898225197,15.251922023403562,29.638839295052644
38,-3.767057537724364,19.018222516497126,34.36048454089713
39,-2.788552249010044,19.538177046693516,33.37771959719703
40,0.4118542475711142,18.83305549982258,36.26263756119959
41,-1.6346605066966697,25.18391587097703,36.03482570283284
42,-5.61382626761338,23.627754788291448,34.61315865179333
43,-3.943076928328884,22.731507285620612,33.07932785507995
44,-3.993092223224281,15.518783046932267,31.96147925156401
45,0.32064057904641763,25.930949716375125,34.18388836530664
46,-4.760234029548849,15.868737012188259,30.939033229407286
47,-4.7339515030111645,16.312095608684878,32.04004056807485
48,-8.103426099540348,16.054518521316393,31.389448198213117
49,0.7132158225710609,23.395960290723046,37.75263133019164
50,-8.486889093322896,17.823126352504033,34.91603427093442
51,-8.675958453803904,16.624960821982008,41.514436532294226
52,-0.36786446975647025,21.599005783882422,40.21116605607056
53,1.0545677966351519,31.366896239939045,41.31154317153674
54,1.765504400939824,29.410860234787858,36.838945079218014
55,-2.8632076642206816,26.57979837171583,35.586988365033534
56,1.6135914638876252,26.290463583683106,37.387709088181474
57,1.6999246691042464,20.495873558653376,32.68924996890453
58,-0.788581009054965,13.51380990678874,33.66912252267654
59,-6.118834148270094,4.520182895081288,18.638625874715956
60,-7.103012109924849,16.213824761630953,28.14196955305062
61,-7.260768099839659,18.912432650993733,32.213425052143286
62,-2.371978541876609,18.554771298973478,40.03695069814478
63,-12.411752912721369,1.56334930039581,30.028679965358336
64,-15.420525114085429,9.541687396590078,26.84932149996694
65,-4.552595736009341,9.782263251906356,26.9927395217168
66,-4.895887601936102,12.612798383648364,28.99691680855563
67,1.2904434322259364,13.35553981952695,23.065268422849122
68,-8.830979810772039,10.273834015799995,27.227980693021536
69,-3.527186436601833,15.910141149863597,28.06398017727421
70,-5.215260691264867,23.43795960732909,41.46018883589753
71,-4.9093397700581525,5.134401806314843,14.62546223565947
72,-7.264970491092061,20.075390698439115,34.34666598578944
73,-9.980780278452098,19.24851312734406,29.74516070859953
74,-5.34913237817052,17.585457316850714,35.33237008587743
75,-9.938048087232255,10.677941821406648,33.726081509559435
